col_num,treat_ID_full,e_coli,resp_rate,pollution,dose,temp,feed,symbiont,dose_level,new_treat_ID_full
199,N_5_20_F_A,0,-0.00193,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
226,N_5_20_F_A,1,-0.0041600000000000005,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
185,N_5_20_F_S,0,-0.0021300000000000004,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic
206,N_5_20_F_S,1,-0.00519,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic
187,N_5_20_S_A,0,-0.0031000000000000003,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
204,N_5_20_S_A,1,-0.0030800000000000003,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
186,N_5_20_S_S,0,-0.00333,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
208,N_5_20_S_S,1,-0.00551,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
195,A_7.5_20_F_A,0,-0.0018800000000000002,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
232,A_7.5_20_F_A,1,-0.00536,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
198,A_7.5_20_F_S,0,-0.00252,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
220,A_7.5_20_F_S,1,-0.007090000000000001,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
197,A_7.5_20_S_A,0,-0.00235,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
233,A_7.5_20_S_A,1,-0.00322,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
201,A_7.5_20_S_S,0,-0.00316,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
222,A_7.5_20_S_S,1,-0.0063,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
149,N_0_20_F_A,0,-0.00625,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
184,N_0_20_F_A,1,-0.00476,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
159,N_0_20_F_S,0,-0.0032300000000000002,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
223,N_0_20_F_S,1,-0.0033900000000000002,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
169,N_0_20_S_A,0,-0.0020700000000000002,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
203,N_0_20_S_A,1,-0.007940000000000001,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
180,N_0_20_S_S,0,-0.0017300000000000002,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
208,N_0_20_S_S,1,-0.00487,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
170,"A_0_20_F_A
",0,-0.00593,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
212,"A_0_20_F_A
",1,-0.0041800000000000006,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
211,A_0_20_F_S,0,-0.00282,Ammonium,0,20,Fed,Symbiotic,control-0,Ammonium_control-0_20_Fed_Symbiotic
226,A_0_20_F_S,1,-0.00425,Ammonium,0,20,Fed,Symbiotic,control-0,Ammonium_control-0_20_Fed_Symbiotic
215,A_0_20_S_A,0,-0.004200000000000001,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
171,A_0_20_S_A,1,-0.00606,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
217,A_0_20_S_S,0,-0.00269,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
233,A_0_20_S_S,1,-0.0037600000000000003,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
167,N_0_30_F_A,0,-0.00387,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
195,N_0_30_F_A,1,-0.0040100000000000005,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
206,N_0_30_F_S,0,-0.00223,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
223,N_0_30_F_S,1,-0.0046700000000000005,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
170,N_0_30_S_A,0,-0.0033200000000000005,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
211,N_0_30_S_A,1,-6.8e-4,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
208,N_0_30_S_S,0,-0.007280000000000001,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
225,N_0_30_S_S,1,-0.0041,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
170,A_0_30_F_A,0,-0.0078000000000000005,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
213,A_0_30_F_A,1,-0.0037900000000000004,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
196,A_0_30_F_S,0,-0.0026300000000000004,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
226,A_0_30_F_S,1,-0.00502,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
224,A_0_30_S_A,0,-0.0024600000000000004,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
198,A_0_30_S_S,0,-0.00248,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
233,A_0_30_S_S,1,-0.003920000000000001,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
178,A_0_30_S_A,1,-0.005860000000000001,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
157,N_1.5_20_F_A,0,-0.00513,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
184,N_1.5_20_F_A,1,-0.0036400000000000004,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
171,N_1.5_20_F_S,0,-0.00413,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
223,N_1.5_20_F_S,1,-0.00367,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
167,N_1.5_30_F_A,0,-0.0015400000000000001,Nitrate,1.5,30,Fed,Aposymbiotic,Low,Nitrate_Low_30_Fed_Aposymbiotic
196,N_1.5_30_F_A,1,-0.00219,Nitrate,1.5,30,Fed,Aposymbiotic,Low,Nitrate_Low_30_Fed_Aposymbiotic
175,N_1.5_30_F_S,1,-0.0068200000000000005,Nitrate,1.5,30,Fed,Symbiotic,Low,Nitrate_Low_30_Fed_Symbiotic
223,N_1.5_30_F_S,0,-0.00222,Nitrate,1.5,30,Fed,Symbiotic,Low,Nitrate_Low_30_Fed_Symbiotic
169,N_1.5_20_S_A,0,-0.00143,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
206,N_1.5_20_S_A,1,-0.0022500000000000003,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
208,N_1.5_20_S_S,0,-0.00485,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic
225,N_1.5_20_S_S,1,-0.0046500000000000005,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic
170,N_1.5_30_S_A,0,-0.00391,Nitrate,1.5,30,Starved,Aposymbiotic,Low,Nitrate_Low_30_Starved_Aposymbiotic
212,N_1.5_30_S_A,1,-0.00272,Nitrate,1.5,30,Starved,Aposymbiotic,Low,Nitrate_Low_30_Starved_Aposymbiotic
188,N_1.5_30_S_S,0,-0.00289,Nitrate,1.5,30,Starved,Symbiotic,Low,Nitrate_Low_30_Starved_Symbiotic
225,N_1.5_30_S_S,1,-0.0041,Nitrate,1.5,30,Starved,Symbiotic,Low,Nitrate_Low_30_Starved_Symbiotic
170,A_5_30_F_A,0,-0.00551,Ammonium,5,30,Fed,Aposymbiotic,Low,Ammonium_Low_30_Fed_Aposymbiotic
178,A_5_30_S_A,0,-0.00415,Ammonium,5,30,Starved,Aposymbiotic,Low,Ammonium_Low_30_Starved_Aposymbiotic
225,A_5_30_S_A,1,-0.00304,Ammonium,5,30,Starved,Aposymbiotic,Low,Ammonium_Low_30_Starved_Aposymbiotic
198,A_5_30_S_S,0,-0.0033100000000000004,Ammonium,5,30,Starved,Symbiotic,Low,Ammonium_Low_30_Starved_Symbiotic
218,A_5_30_S_S,1,-0.00404,Ammonium,5,30,Starved,Symbiotic,Low,Ammonium_Low_30_Starved_Symbiotic
170,A_5_20_F_A,0,-0.00396,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
212,A_5_20_F_A,1,-0.00557,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
191,A_5_20_F_S,0,-0.004220000000000001,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic
171,A_5_20_F_S,1,-0.00561,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic
171,A_5_20_S_A,0,-0.0037600000000000003,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic
216,A_5_20_S_A,1,-0.005050000000000001,Ammonium,5,20,Starved,Aposymbiotic,Low,Ammonium_Low_20_Starved_Aposymbiotic
217,A_5_20_S_S,0,-0.00236,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic
233,A_5_20_S_S,1,-0.007220000000000001,Ammonium,5,20,Starved,Symbiotic,Low,Ammonium_Low_20_Starved_Symbiotic
171,A_10_30_F_A,0,-0.0032600000000000003,Ammonium,10,30,Fed,Aposymbiotic,High,Ammonium_High_30_Fed_Aposymbiotic
215,A_10_30_F_A,1,-0.00527,Ammonium,10,30,Fed,Aposymbiotic,High,Ammonium_High_30_Fed_Aposymbiotic
217,A_10_30_F_S,0,-0.00395,Ammonium,10,30,Fed,Symbiotic,High,Ammonium_High_30_Fed_Symbiotic
233,A_10_30_F_S,1,-0.009430000000000001,Ammonium,10,30,Fed,Symbiotic,High,Ammonium_High_30_Fed_Symbiotic
184,A_10_30_S_A,0,-0.0041600000000000005,Ammonium,10,30,Starved,Aposymbiotic,High,Ammonium_High_30_Starved_Aposymbiotic
225,A_10_30_S_A,1,-0.0051600000000000005,Ammonium,10,30,Starved,Aposymbiotic,High,Ammonium_High_30_Starved_Aposymbiotic
200,A_10_30_S_S,0,-0.0043100000000000005,Ammonium,10,30,Starved,Symbiotic,High,Ammonium_High_30_Starved_Symbiotic
223,A_10_30_S_S,1,-0.0031400000000000004,Ammonium,10,30,Starved,Symbiotic,High,Ammonium_High_30_Starved_Symbiotic
194,N_18_20_F_A,0,-0.004220000000000001,Nitrate,18,20,Fed,Aposymbiotic,High,Nitrate_High_20_Fed_Aposymbiotic
205,N_18_20_F_S,0,-0.0053300000000000005,Nitrate,18,20,Fed,Symbiotic,High,Nitrate_High_20_Fed_Symbiotic
223,N_18_20_F_S,1,-0.0046,Nitrate,18,20,Fed,Symbiotic,High,Nitrate_High_20_Fed_Symbiotic
159,N_18_20_F_A,1,-0.009710000000000002,Nitrate,18,20,Fed,Aposymbiotic,High,Nitrate_High_20_Fed_Aposymbiotic
170,N_18_20_S_A,0,-0.00411,Nitrate,18,20,Starved,Aposymbiotic,High,Nitrate_High_20_Starved_Aposymbiotic
210,N_18_20_S_A,1,-0.007520000000000001,Nitrate,18,20,Starved,Aposymbiotic,High,Nitrate_High_20_Starved_Aposymbiotic
188,N_18_20_S_S,0,-0.006260000000000001,Nitrate,18,20,Starved,Symbiotic,High,Nitrate_High_20_Starved_Symbiotic
225,N_18_20_S_S,1,-0.007970000000000001,Nitrate,18,20,Starved,Symbiotic,High,Nitrate_High_20_Starved_Symbiotic
170,A_10_20_F_A,0,-0.00398,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic
213,A_10_20_F_A,1,-0.0035800000000000003,Ammonium,10,20,Fed,Aposymbiotic,High,Ammonium_High_20_Fed_Aposymbiotic
196,A_10_20_F_S,0,-8.900000000000001e-4,Ammonium,10,20,Fed,Symbiotic,High,Ammonium_High_20_Fed_Symbiotic
182,A_10_20_F_S,1,-0.00871,Ammonium,10,20,Fed,Symbiotic,High,Ammonium_High_20_Fed_Symbiotic
224,A_10_20_S_A,1,-0.00352,Ammonium,10,20,Starved,Aposymbiotic,High,Ammonium_High_20_Starved_Aposymbiotic
217,A_10_20_S_S,0,-0.00512,Ammonium,10,20,Starved,Symbiotic,High,Ammonium_High_20_Starved_Symbiotic
233,A_10_20_S_S,1,-0.0061400000000000005,Ammonium,10,20,Starved,Symbiotic,High,Ammonium_High_20_Starved_Symbiotic
201,N_18_30_F_A,1,-0.007500000000000001,Nitrate,18,30,Fed,Aposymbiotic,High,Nitrate_High_30_Fed_Aposymbiotic
175,N_18_30_F_S,0,-0.006620000000000001,Nitrate,18,30,Fed,Symbiotic,High,Nitrate_High_30_Fed_Symbiotic
207,N_18_30_F_S,1,-0.00493,Nitrate,18,30,Fed,Symbiotic,High,Nitrate_High_30_Fed_Symbiotic
170,N_18_30_S_A,0,-0.00519,Nitrate,18,30,Starved,Aposymbiotic,High,Nitrate_High_30_Starved_Aposymbiotic
212,N_18_30_S_A,1,-0.00515,Nitrate,18,30,Starved,Aposymbiotic,High,Nitrate_High_30_Starved_Aposymbiotic
209,N_18_30_S_S,0,-0.0097,Nitrate,18,30,Starved,Symbiotic,High,Nitrate_High_30_Starved_Symbiotic
226,N_18_30_S_S,1,-0.00322,Nitrate,18,30,Starved,Symbiotic,High,Nitrate_High_30_Starved_Symbiotic
170,A_7.5_20_F_A,0,-0.00286,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
213,A_7.5_20_F_A,1,-0.00717,Ammonium,7.5,20,Fed,Aposymbiotic,Medium,Ammonium_Medium_20_Fed_Aposymbiotic
211,A_7.5_20_F_S,0,-0.0010600000000000002,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
185,A_7.5_20_F_S,1,-0.005220000000000001,Ammonium,7.5,20,Fed,Symbiotic,Medium,Ammonium_Medium_20_Fed_Symbiotic
190,A_7.5_20_S_A,0,-0.005280000000000001,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
216,A_7.5_20_S_A,1,-0.00417,Ammonium,7.5,20,Starved,Aposymbiotic,Medium,Ammonium_Medium_20_Starved_Aposymbiotic
217,A_7.5_20_S_S,0,-0.00218,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
233,A_7.5_20_S_S,1,-0.0056,Ammonium,7.5,20,Starved,Symbiotic,Medium,Ammonium_Medium_20_Starved_Symbiotic
168,N_5_30_F_A,0,-0.00284,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
197,N_5_30_F_A,1,-0.0025800000000000003,Nitrate,5,30,Fed,Aposymbiotic,Medium,Nitrate_Medium_30_Fed_Aposymbiotic
175,N_5_30_F_S,0,-0.00621,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
223,N_5_30_F_S,1,-0.003,Nitrate,5,30,Fed,Symbiotic,Medium,Nitrate_Medium_30_Fed_Symbiotic
170,N_5_30_S_A,0,-0.004940000000000001,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
212,N_5_30_S_A,1,-0.00394,Nitrate,5,30,Starved,Aposymbiotic,Medium,Nitrate_Medium_30_Starved_Aposymbiotic
189,N_5_30_S_S,0,-0.00408,Nitrate,5,30,Starved,Symbiotic,Medium,Nitrate_Medium_30_Starved_Symbiotic
171,A_7.5_30_F_A,0,-0.00256,Ammonium,7.5,30,Fed,Aposymbiotic,Medium,Ammonium_Medium_30_Fed_Aposymbiotic
196,A_7.5_30_F_S,0,-0.00237,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
233,A_7.5_30_F_S,1,-0.00252,Ammonium,7.5,30,Fed,Symbiotic,Medium,Ammonium_Medium_30_Fed_Symbiotic
171,N_5_20_F_S,0,-0.004390000000000001,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic
223,N_5_20_F_S,1,-0.00248,Nitrate,5,20,Fed,Symbiotic,Medium,Nitrate_Medium_20_Fed_Symbiotic
159,N_5_20_F_A,0,-0.0034900000000000005,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
192,N_5_20_F_A,1,-0.0015400000000000001,Nitrate,5,20,Fed,Aposymbiotic,Medium,Nitrate_Medium_20_Fed_Aposymbiotic
200,A_7.5_30_S_S,0,-0.00216,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
234,A_7.5_30_S_S,1,-0.00287,Ammonium,7.5,30,Starved,Symbiotic,Medium,Ammonium_Medium_30_Starved_Symbiotic
178,A_7.5_30_S_A,0,-0.00438,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
225,A_7.5_30_S_A,1,-0.00305,Ammonium,7.5,30,Starved,Aposymbiotic,Medium,Ammonium_Medium_30_Starved_Aposymbiotic
169,N_5_20_S_A,0,-0.0024500000000000004,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
209,N_5_20_S_A,1,-0.006640000000000001,Nitrate,5,20,Starved,Aposymbiotic,Medium,Nitrate_Medium_20_Starved_Aposymbiotic
186,N_5_20_S_S,0,-0.0044,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
225,N_5_20_S_S,1,-0.00634,Nitrate,5,20,Starved,Symbiotic,Medium,Nitrate_Medium_20_Starved_Symbiotic
239,N_0_20_F_S,1,-0.00521,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
240,N_0_20_F_S,0,-0.009130000000000001,Nitrate,0,20,Fed,Symbiotic,control-0,Nitrate_control-0_20_Fed_Symbiotic
223,N_0_20_F_A,1,-0.0041,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
237,N_0_20_F_A,0,-0.00252,Nitrate,0,20,Fed,Aposymbiotic,control-0,Nitrate_control-0_20_Fed_Aposymbiotic
241,N_0_20_S_S,1,-0.0046500000000000005,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
237,N_0_20_S_A,1,-0.0034700000000000004,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
237,N_0_20_S_A,0,-0.0067,Nitrate,0,20,Starved,Aposymbiotic,control-0,Nitrate_control-0_20_Starved_Aposymbiotic
239,N_0_20_S_S,0,-0.008190000000000001,Nitrate,0,20,Starved,Symbiotic,control-0,Nitrate_control-0_20_Starved_Symbiotic
237,"A_0_20_F_A
",0,-0.005350000000000001,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
237,"A_0_20_F_A
",1,-0.0038,Ammonium,0,20,Fed,Aposymbiotic,control-0,Ammonium_control-0_20_Fed_Aposymbiotic
241,A_0_20_F_S,1,-0.0041400000000000005,Ammonium,0,20,Fed,Symbiotic,control-0,Ammonium_control-0_20_Fed_Symbiotic
235,A_0_20_S_A,0,-0.0029300000000000003,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
237,A_0_20_S_A,1,-9.500000000000001e-4,Ammonium,0,20,Starved,Aposymbiotic,control-0,Ammonium_control-0_20_Starved_Aposymbiotic
240,A_0_20_S_S,0,-0.0040100000000000005,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
241,A_0_20_S_S,1,-0.00472,Ammonium,0,20,Starved,Symbiotic,control-0,Ammonium_control-0_20_Starved_Symbiotic
226,N_0_30_F_A,1,-0.00355,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
237,N_0_30_F_A,0,-0.00464,Nitrate,0,30,Fed,Aposymbiotic,control-0,Nitrate_control-0_30_Fed_Aposymbiotic
239,N_0_30_F_S,1,-0.00517,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
240,N_0_30_F_S,0,-0.00385,Nitrate,0,30,Fed,Symbiotic,control-0,Nitrate_control-0_30_Fed_Symbiotic
229,N_0_30_S_A,1,-0.00598,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
237,N_0_30_S_A,0,-0.0078000000000000005,Nitrate,0,30,Starved,Aposymbiotic,control-0,Nitrate_control-0_30_Starved_Aposymbiotic
239,N_0_30_S_S,1,-0.00489,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
241,N_0_30_S_S,0,-0.00534,Nitrate,0,30,Starved,Symbiotic,control-0,Nitrate_control-0_30_Starved_Symbiotic
235,A_0_30_F_A,0,-0.00265,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
237,A_0_30_F_A,1,-0.00402,Ammonium,0,30,Fed,Aposymbiotic,control-0,Ammonium_control-0_30_Fed_Aposymbiotic
240,A_0_30_F_S,0,-0.00305,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
241,A_0_30_F_S,1,-0.008010000000000001,Ammonium,0,30,Fed,Symbiotic,control-0,Ammonium_control-0_30_Fed_Symbiotic
237,A_0_30_S_A,0,-0.00318,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
237,A_0_30_S_A,1,-0.00455,Ammonium,0,30,Starved,Aposymbiotic,control-0,Ammonium_control-0_30_Starved_Aposymbiotic
240,A_0_30_S_S,0,-0.005580000000000001,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
241,A_0_30_S_S,1,-0.00892,Ammonium,0,30,Starved,Symbiotic,control-0,Ammonium_control-0_30_Starved_Symbiotic
223,N_1.5_20_F_A,1,-0.0027500000000000003,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
237,N_1.5_20_F_A,0,-0.0013800000000000002,Nitrate,1.5,20,Fed,Aposymbiotic,Low,Nitrate_Low_20_Fed_Aposymbiotic
239,N_1.5_20_F_S,1,-0.00772,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
240,N_1.5_20_F_S,0,-0.00419,Nitrate,1.5,20,Fed,Symbiotic,Low,Nitrate_Low_20_Fed_Symbiotic
227,N_1.5_20_S_A,1,-0.004770000000000001,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
237,N_1.5_20_S_A,0,-0.00254,Nitrate,1.5,20,Starved,Aposymbiotic,Low,Nitrate_Low_20_Starved_Aposymbiotic
239,N_1.5_20_S_S,1,-0.006370000000000001,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic
230,N_1.5_20_S_S,0,-0.0040100000000000005,Nitrate,1.5,20,Starved,Symbiotic,Low,Nitrate_Low_20_Starved_Symbiotic
237,A_5_20_F_A,0,-0.005370000000000001,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
237,A_5_20_F_A,1,-0.006520000000000001,Ammonium,5,20,Fed,Aposymbiotic,Low,Ammonium_Low_20_Fed_Aposymbiotic
239,A_5_20_F_S,0,-0.0076500000000000005,Ammonium,5,20,Fed,Symbiotic,Low,Ammonium_Low_20_Fed_Symbiotic
