"","col_num","treat_ID_full","e_coli","abs_resp_rate_SA_corr","pollution","dose","temp","feed","symbiont","dose_level","new_treat_ID_full"
"576",241,"A_10_30_F_S",1,0.088750393,"Ammonium","10","30","Fed","Symbiotic","High","Ammonium_High_30_Fed_Symbiotic"
"577",240,"A_10_30_S_S",0,0.077776991,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"578",243,"A_10_30_S_S",1,0.109642747,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"579",237,"A_10_30_S_A",0,0.11011848,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"580",238,"A_10_30_S_A",1,0.052499874,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"581",232,"N_5_30_S_A",0,0.034197184,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"582",237,"N_5_30_S_A",1,0.084422222,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"583",239,"N_5_30_S_S",0,0.104691345,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic"
"584",241,"N_5_30_S_S",1,0.079358232,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic"
"585",237,"A_7.5_30_F_A",1,0.06973549,"Ammonium","7.5","30","Fed","Aposymbiotic","Medium","Ammonium_Medium_30_Fed_Aposymbiotic"
"586",237,"A_7.5_30_F_A",0,0.11760635,"Ammonium","7.5","30","Fed","Aposymbiotic","Medium","Ammonium_Medium_30_Fed_Aposymbiotic"
"587",240,"A_7.5_30_F_S",1,0.076712904,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"588",241,"A_7.5_30_F_S",0,0.077498634,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"589",241,"A_7.5_30_S_S",1,0.11543992,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"590",237,"A_7.5_30_S_A",1,0.090599994,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"591",237,"A_7.5_30_S_A",0,0.144353421,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"592",240,"A_7.5_30_S_S",0,0.082855854,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"593",234,"A_7.5_20_F_A",0,0.041477718,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"594",237,"A_7.5_20_F_A",1,0.105514307,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"595",240,"A_7.5_20_F_S",0,0.102927682,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"596",241,"A_7.5_20_F_S",1,0.078028034,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"597",236,"A_7.5_20_S_A",0,0.050906681,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"598",238,"A_7.5_20_S_A",1,0.107109211,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"599",240,"A_7.5_20_S_S",0,0.083890523,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"600",241,"A_7.5_20_S_S",1,0.079471842,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"601",237,"N_5_30_F_A",0,0.086255645,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"602",237,"N_5_30_F_A",1,0.13443722,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"603",239,"N_5_30_F_S",0,0.08647684,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"604",240,"N_5_30_F_S",1,0.091068514,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"605",242,"A_5_20_F_A",0,0.077685347,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"606",244,"A_5_20_F_A",1,0.050414523,"Ammonium","5","20","Fed","Aposymbiotic","Low","Ammonium_Low_20_Fed_Aposymbiotic"
"607",248,"A_5_20_F_S",0,0.113529348,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"608",243,"A_5_20_F_S",1,0.058091086,"Ammonium","5","20","Fed","Symbiotic","Low","Ammonium_Low_20_Fed_Symbiotic"
"609",242,"A_5_20_S_A",0,0.131176385,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"610",247,"A_5_20_S_A",1,0.101995393,"Ammonium","5","20","Starved","Aposymbiotic","Low","Ammonium_Low_20_Starved_Aposymbiotic"
"611",248,"A_5_20_S_S",0,0.06211029,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"612",254,"A_5_20_S_S",1,0.137772315,"Ammonium","5","20","Starved","Symbiotic","Low","Ammonium_Low_20_Starved_Symbiotic"
"613",238,"N_5_20_F_A",0,0.138482351,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic"
"614",242,"N_5_20_F_A",1,0.181786654,"Nitrate","5","20","Fed","Aposymbiotic","Medium","Nitrate_Medium_20_Fed_Aposymbiotic"
"615",246,"N_5_20_F_S",0,0.107037611,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic"
"616",256,"N_5_20_F_S",1,0.17505085,"Nitrate","5","20","Fed","Symbiotic","Medium","Nitrate_Medium_20_Fed_Symbiotic"
"617",249,"N_5_20_S_S",0,0.193113892,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic"
"618",252,"N_5_20_S_S",1,0.175831433,"Nitrate","5","20","Starved","Symbiotic","Medium","Nitrate_Medium_20_Starved_Symbiotic"
"619",238,"N_5_20_S_A",0,0.19352848,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic"
"620",244,"N_5_20_S_A",1,0.185821765,"Nitrate","5","20","Starved","Aposymbiotic","Medium","Nitrate_Medium_20_Starved_Aposymbiotic"
"621",242,"A_7.5_20_F_A",0,0.10360404,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"622",244,"A_7.5_20_F_A",1,0.075858683,"Ammonium","7.5","20","Fed","Aposymbiotic","Medium","Ammonium_Medium_20_Fed_Aposymbiotic"
"623",248,"A_7.5_20_F_S",0,0.139648065,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"624",239,"A_7.5_20_F_S",1,0.071616252,"Ammonium","7.5","20","Fed","Symbiotic","Medium","Ammonium_Medium_20_Fed_Symbiotic"
"625",242,"A_7.5_20_S_A",0,0.170210672,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"626",247,"A_7.5_20_S_A",1,0.13426739,"Ammonium","7.5","20","Starved","Aposymbiotic","Medium","Ammonium_Medium_20_Starved_Aposymbiotic"
"627",249,"A_7.5_20_S_S",0,0.13534876,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"628",252,"A_7.5_20_S_S",1,0.18976481,"Ammonium","7.5","20","Starved","Symbiotic","Medium","Ammonium_Medium_20_Starved_Symbiotic"
"629",238,"N_0_20_F_A",0,0.053992089,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"630",242,"N_0_20_F_A",1,0.076250591,"Nitrate","0","20","Fed","Aposymbiotic","control-0","Nitrate_control-0_20_Fed_Aposymbiotic"
"631",245,"N_0_20_F_S",0,0.068002814,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"632",256,"N_0_20_F_S",1,0.062743848,"Nitrate","0","20","Fed","Symbiotic","control-0","Nitrate_control-0_20_Fed_Symbiotic"
"633",242,"A_10_20_F_A",0,0.161186873,"Ammonium","10","20","Fed","Aposymbiotic","High","Ammonium_High_20_Fed_Aposymbiotic"
"634",245,"A_10_20_F_A",1,0.142385444,"Ammonium","10","20","Fed","Aposymbiotic","High","Ammonium_High_20_Fed_Aposymbiotic"
"635",252,"A_10_20_F_S",0,0.101339864,"Ammonium","10","20","Fed","Symbiotic","High","Ammonium_High_20_Fed_Symbiotic"
"636",243,"A_10_20_F_S",1,0.13710276,"Ammonium","10","20","Fed","Symbiotic","High","Ammonium_High_20_Fed_Symbiotic"
"637",242,"A_10_20_S_A",0,0.082335983,"Ammonium","10","20","Starved","Aposymbiotic","High","Ammonium_High_20_Starved_Aposymbiotic"
"638",250,"A_10_20_S_A",1,0.179467736,"Ammonium","10","20","Starved","Aposymbiotic","High","Ammonium_High_20_Starved_Aposymbiotic"
"639",249,"A_10_20_S_S",0,0.109877326,"Ammonium","10","20","Starved","Symbiotic","High","Ammonium_High_20_Starved_Symbiotic"
"640",255,"A_10_20_S_S",1,0.106349656,"Ammonium","10","20","Starved","Symbiotic","High","Ammonium_High_20_Starved_Symbiotic"
"641",249,"N_0_20_S_S",0,0.041616112,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"642",252,"N_0_20_S_S",1,0.06259847,"Nitrate","0","20","Starved","Symbiotic","control-0","Nitrate_control-0_20_Starved_Symbiotic"
"643",238,"N_0_20_S_A",0,0.05076774,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"644",242,"N_0_20_S_A",1,0.064425297,"Nitrate","0","20","Starved","Aposymbiotic","control-0","Nitrate_control-0_20_Starved_Aposymbiotic"
"645",242,"A_0_20_F_A
",0,0.081614983,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"646",244,"A_0_20_F_A
",1,0.084561289,"Ammonium","0","20","Fed","Aposymbiotic","control-0","Ammonium_control-0_20_Fed_Aposymbiotic"
"647",247,"A_0_20_F_S",0,0.064186463,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic"
"648",252,"A_0_20_F_S",1,0.048722678,"Ammonium","0","20","Fed","Symbiotic","control-0","Ammonium_control-0_20_Fed_Symbiotic"
"649",242,"A_0_20_S_A",0,0.078687477,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"650",247,"A_0_20_S_A",1,0.039731284,"Ammonium","0","20","Starved","Aposymbiotic","control-0","Ammonium_control-0_20_Starved_Aposymbiotic"
"651",254,"A_0_20_S_S",0,0.081344918,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"652",250,"A_0_20_S_S",1,0.059452658,"Ammonium","0","20","Starved","Symbiotic","control-0","Ammonium_control-0_20_Starved_Symbiotic"
"653",238,"N_1.5_20_F_A",0,0.050214155,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"654",242,"N_1.5_20_F_A",1,0.092744897,"Nitrate","1.5","20","Fed","Aposymbiotic","Low","Nitrate_Low_20_Fed_Aposymbiotic"
"655",245,"N_1.5_20_F_S",0,0.062290549,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"656",256,"N_1.5_20_F_S",1,0.042992884,"Nitrate","1.5","20","Fed","Symbiotic","Low","Nitrate_Low_20_Fed_Symbiotic"
"657",244,"N_1.5_20_S_A",0,0.101802735,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"658",249,"N_1.5_20_S_S",0,0.072162873,"Nitrate","1.5","20","Starved","Symbiotic","Low","Nitrate_Low_20_Starved_Symbiotic"
"659",238,"N_1.5_20_S_A",1,0.047774835,"Nitrate","1.5","20","Starved","Aposymbiotic","Low","Nitrate_Low_20_Starved_Aposymbiotic"
"660",250,"A_5_30_S_A",1,0.071933297,"Ammonium","5","30","Starved","Aposymbiotic","Low","Ammonium_Low_30_Starved_Aposymbiotic"
"661",255,"A_5_30_S_S",0,0.058555129,"Ammonium","5","30","Starved","Symbiotic","Low","Ammonium_Low_30_Starved_Symbiotic"
"662",254,"A_5_30_S_S",1,0.032176449,"Ammonium","5","30","Starved","Symbiotic","Low","Ammonium_Low_30_Starved_Symbiotic"
"663",238,"N_5_30_F_A",0,0.067227976,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"664",242,"N_5_30_F_A",1,0.14499058,"Nitrate","5","30","Fed","Aposymbiotic","Medium","Nitrate_Medium_30_Fed_Aposymbiotic"
"665",251,"N_5_30_F_S",0,0.033821418,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"666",246,"N_5_30_F_S",1,0.060314205,"Nitrate","5","30","Fed","Symbiotic","Medium","Nitrate_Medium_30_Fed_Symbiotic"
"667",241,"N_5_30_S_A",0,0.089503877,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"668",244,"N_5_30_S_A",1,0.089673922,"Nitrate","5","30","Starved","Aposymbiotic","Medium","Nitrate_Medium_30_Starved_Aposymbiotic"
"669",247,"N_5_30_S_S",0,0.034388958,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic"
"670",243,"N_5_30_S_S",1,0.062915585,"Nitrate","5","30","Starved","Symbiotic","Medium","Nitrate_Medium_30_Starved_Symbiotic"
"671",242,"A_7.5_30_F_A",0,0.057606518,"Ammonium","7.5","30","Fed","Aposymbiotic","Medium","Ammonium_Medium_30_Fed_Aposymbiotic"
"672",247,"A_7.5_30_F_A",1,0.04921182,"Ammonium","7.5","30","Fed","Aposymbiotic","Medium","Ammonium_Medium_30_Fed_Aposymbiotic"
"673",248,"A_7.5_30_F_S",0,0.037670495,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"674",249,"A_7.5_30_F_S",1,0.044668506,"Ammonium","7.5","30","Fed","Symbiotic","Medium","Ammonium_Medium_30_Fed_Symbiotic"
"675",242,"A_7.5_30_S_A",0,0.077789688,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"676",251,"A_7.5_30_S_A",1,0.075894093,"Ammonium","7.5","30","Starved","Aposymbiotic","Medium","Ammonium_Medium_30_Starved_Aposymbiotic"
"677",245,"A_7.5_30_S_S",0,0.115747556,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"678",254,"A_7.5_30_S_S",1,0.026971514,"Ammonium","7.5","30","Starved","Symbiotic","Medium","Ammonium_Medium_30_Starved_Symbiotic"
"679",238,"N_18_30_F_A",0,0.102711662,"Nitrate","18","30","Fed","Aposymbiotic","High","Nitrate_High_30_Fed_Aposymbiotic"
"680",242,"N_18_30_F_A",1,0.109148269,"Nitrate","18","30","Fed","Aposymbiotic","High","Nitrate_High_30_Fed_Aposymbiotic"
"681",246,"N_18_30_F_S",1,0.074061129,"Nitrate","18","30","Fed","Symbiotic","High","Nitrate_High_30_Fed_Symbiotic"
"682",241,"N_18_30_S_A",0,0.047758858,"Nitrate","18","30","Starved","Aposymbiotic","High","Nitrate_High_30_Starved_Aposymbiotic"
"683",244,"N_18_30_S_A",1,0.093659017,"Nitrate","18","30","Starved","Aposymbiotic","High","Nitrate_High_30_Starved_Aposymbiotic"
"684",247,"N_18_30_S_S",0,0.070736872,"Nitrate","18","30","Starved","Symbiotic","High","Nitrate_High_30_Starved_Symbiotic"
"685",243,"N_18_30_S_S",1,0.05378537,"Nitrate","18","30","Starved","Symbiotic","High","Nitrate_High_30_Starved_Symbiotic"
"686",242,"A_10_30_F_A",0,0.112705563,"Ammonium","10","30","Fed","Aposymbiotic","High","Ammonium_High_30_Fed_Aposymbiotic"
"687",247,"A_10_30_F_A",1,0.071760498,"Ammonium","10","30","Fed","Aposymbiotic","High","Ammonium_High_30_Fed_Aposymbiotic"
"688",248,"A_10_30_F_S",0,0.070756361,"Ammonium","10","30","Fed","Symbiotic","High","Ammonium_High_30_Fed_Symbiotic"
"689",249,"A_10_30_F_S",1,0.058776497,"Ammonium","10","30","Fed","Symbiotic","High","Ammonium_High_30_Fed_Symbiotic"
"690",238,"N_0_30_F_A",0,0.021598636,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"691",242,"N_0_30_F_A",1,0.064516721,"Nitrate","0","30","Fed","Aposymbiotic","control-0","Nitrate_control-0_30_Fed_Aposymbiotic"
"692",251,"N_0_30_F_S",0,0.035351067,"Nitrate","0","30","Fed","Symbiotic","control-0","Nitrate_control-0_30_Fed_Symbiotic"
"693",242,"A_10_30_S_A",0,0.140566939,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"694",251,"A_10_30_S_A",1,0.087412448,"Ammonium","10","30","Starved","Aposymbiotic","High","Ammonium_High_30_Starved_Aposymbiotic"
"695",245,"A_10_30_S_S",0,0.08062195,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"696",252,"A_10_30_S_S",1,0.067572761,"Ammonium","10","30","Starved","Symbiotic","High","Ammonium_High_30_Starved_Symbiotic"
"697",250,"N_0_30_S_S",0,0.035901292,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"698",252,"N_0_30_S_S",1,0.07983327,"Nitrate","0","30","Starved","Symbiotic","control-0","Nitrate_control-0_30_Starved_Symbiotic"
"699",238,"N_0_30_S_A",0,0.069302893,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"700",244,"N_0_30_S_A",1,0.03696839,"Nitrate","0","30","Starved","Aposymbiotic","control-0","Nitrate_control-0_30_Starved_Aposymbiotic"
"701",242,"A_0_30_F_A",0,0.06151389,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"702",245,"A_0_30_F_A",1,0.075418036,"Ammonium","0","30","Fed","Aposymbiotic","control-0","Ammonium_control-0_30_Fed_Aposymbiotic"
"703",248,"A_0_30_F_S",0,0.048947417,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"704",252,"A_0_30_F_S",1,0.064537326,"Ammonium","0","30","Fed","Symbiotic","control-0","Ammonium_control-0_30_Fed_Symbiotic"
"705",242,"A_0_30_S_A",0,0.090711658,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"706",250,"A_0_30_S_A",1,0.06849735,"Ammonium","0","30","Starved","Aposymbiotic","control-0","Ammonium_control-0_30_Starved_Aposymbiotic"
"707",245,"A_0_30_S_S",0,0.085597999,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"708",255,"A_0_30_S_S",1,0.073120982,"Ammonium","0","30","Starved","Symbiotic","control-0","Ammonium_control-0_30_Starved_Symbiotic"
"709",246,"N_1.5_30_F_S",0,0.088555597,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"710",256,"N_1.5_30_F_S",1,0.053923926,"Nitrate","1.5","30","Fed","Symbiotic","Low","Nitrate_Low_30_Fed_Symbiotic"
"711",238,"N_1.5_30_F_A",0,0.04699213,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"712",242,"N_1.5_30_F_A",1,0.099112804,"Nitrate","1.5","30","Fed","Aposymbiotic","Low","Nitrate_Low_30_Fed_Aposymbiotic"
"713",244,"N_1.5_30_S_A",1,0.069346188,"Nitrate","1.5","30","Starved","Aposymbiotic","Low","Nitrate_Low_30_Starved_Aposymbiotic"
"714",252,"N_1.5_30_S_S",0,0.051208852,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"715",243,"N_1.5_30_S_S",1,0.059992101,"Nitrate","1.5","30","Starved","Symbiotic","Low","Nitrate_Low_30_Starved_Symbiotic"
"716",242,"A_5_30_F_A",0,0.110733922,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic"
"717",245,"A_5_30_F_A",1,0.059093275,"Ammonium","5","30","Fed","Aposymbiotic","Low","Ammonium_Low_30_Fed_Aposymbiotic"
"718",248,"A_5_30_F_S",0,0.058769414,"Ammonium","5","30","Fed","Symbiotic","Low","Ammonium_Low_30_Fed_Symbiotic"
"719",243,"A_5_30_F_S",1,0.065148121,"Ammonium","5","30","Fed","Symbiotic","Low","Ammonium_Low_30_Fed_Symbiotic"
