num,date,exp_num,exp_subrun,resp_run,e_coli_plate,vial_ID,vial_id_copy_pasted,resp_rate,resp_rate_SA_corr,abs_resp_rate_SA_corr,treat_ID_full,treat_ID_collapsed_controls,food_sym_state,N_species_dose,N_species,control_or_nutrient,N_dose,temp,food,sym_state,beetag,exp_run_full,beetag_exprun,col_num,jar_unique_ID,broken_or_damaged,red_day1,red_day11,red_delta
6,7_26_22,1,A,3,1,B2,B2,-0.00456,-0.063307962,0.063307962,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y2B24,1A,Y2B24_exp1A,153,31,0,124.4226203,114.183689,-10.23893135
6,7_26_22,1,B,2,0,B2,B2,-0.00747,-0.068920315,0.068920315,N_1.5_20_F_A,N_1.5_20_F_A,F_A,N_1.5,N,Nitrate,1.5,20,F,A,G30Y75,1B,G30Y75_exp1B,163,43,0,124.9076374,155.6946474,30.78700997
16,09_05_22,3,B,1,1,D4,D4,-0.00329,-0.064516721,0.064516721,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,W1O2,3B,W1O2_exp3B,242,177,0,124.9875767,105.86744,-19.12013678
15,08_15_22,2,A,1,1,C4,C4,-0.00675,-0.088015865,0.088015865,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,B22G31,2A,B22G31_exp2A,186,66,0,125.2212415,130.5734437,5.352202162
15,7_26_22,1,A,1,0,C4,C4,-0.0044,-0.041588441,0.041588441,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B27G54,1A,B27G54_exp1A,150,4,0,125.435305,172.8654838,47.43017878
23,08_20_22,2,B,2,0,C6,C6,-0.00439,-0.080904839,0.080904839,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,Y1B10,2B,Y1B10_exp2B,171,121,0,125.5343271,135.1595688,9.625241692
15,7_26_22,1,B,1,0,C4,C4,-0.00138,-0.051749498,0.051749498,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B29G64,1B,B29G64_exp1B,164,39,0,125.8777866,134.9429353,9.065148665
21,08_20_22,2,B,3,1,A6,A6,-0.0075,-0.135337255,0.135337255,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R7W36,2B,R7W36_exp2B,201,119,0,126.3183901,164.8561575,38.53776747
17,7_26_22,1,B,3,1,A5,A5,-0.00288,-0.753244282,0.753244282,N_18_20_F_A,N_18_20_F_A,F_A,N_18,N,Nitrate,18,20,F,A,R10W46,1B,R10W46_exp1B,169,49,0,126.5850594,141.7681217,15.18306227
20,7_26_22,1,B,3,0,D5,D5,-0.00468,-0.241147624,0.241147624,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R11W53,1B,R11W53_exp1B,164,50,0,126.7256957,108.3488247,-18.3768709
16,08_15_22,2,A,1,0,D4,D4,-0.00865,-0.143536968,0.143536968,N_0_30_F_S,CNTRL_0_30_F_S,F_S,CNTRL_0,CNTRL,Control,0,30,F,S,B25G46,2A,B25G46_exp2A,185,69,0,126.9045942,151.0932859,24.18869166
18,7_26_22,1,A,3,0,B5,B5,-0.00661,-0.095961684,0.095961684,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R3W12,1A,R3W12_exp1A,147,19,0,126.916369,93.13134289,-33.78502612
21,7_26_22,1,A,3,1,A6,A6,-0.00411,-0.101985363,0.101985363,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R4W14,1A,R4W14_exp1A,168,20,0,127.3144388,136.4148585,9.100419706
11,7_26_22,1,B,2,0,C3,C3,-0.00484,-0.090699283,0.090699283,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G23Y2129,1B,G23Y2129_exp1B,161,41,0,127.4105555,NA,NA
15,7_26_22,1,A,1,1,C4,C4,-0.00514,-0.1082725,0.1082725,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,B15G25,1A,B15G25_exp1A,157,2,0,127.6781003,119.4742967,-8.203803581
18,7_26_22,1,B,3,1,B5,B5,-0.00652,-0.160237614,0.160237614,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R10W49,1B,R10W49_exp1B,171,49,0,127.8659953,138.3804922,10.51449696
23,08_20_22,2,B,3,1,C6,C6,-0.00515,-0.127921561,0.127921561,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R8W41,2B,R8W41_exp2B,212,120,0,127.9158155,126.3246828,-1.591132725
23,09_05_22,3,B,2,0,C6,C6,-0.0023,-0.107037611,0.107037611,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,O12Y4,3B,O12Y4_exp3B,246,164,0,127.9669468,107.5008276,-20.46611921
22,08_20_22,2,B,3,0,B6,B6,-0.00662,-0.14051421,0.14051421,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R7W37,2B,R7W37_exp2B,175,119,0,128.0486575,139.3819447,11.3332872
18,08_20_22,2,B,1,1,B5,B5,-0.00068,-0.021545761,0.021545761,N_0_30_S_A,CNTRL_0_30_S_A,S_A,CNTRL_0,CNTRL,Control,0,30,S,A,B32G84,2B,B32G84_exp2B,211,102,0,128.0789693,126.15858,-1.920389304
12,7_26_22,1,A,2,0,D3,D3,-0.00185,-0.034165025,0.034165025,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G25Y45,1A,G25Y45_exp1A,162,9,0,128.5186199,188.5265998,60.00797992
22,08_20_22,2,B,3,1,B6,B6,-0.00493,-0.102074821,0.102074821,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R7W38,2B,R7W38_exp2B,207,119,0,128.5394869,144.2468174,15.70733045
24,7_26_22,1,B,3,1,D6,D6,-0.00277,-0.074098739,0.074098739,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R17W85,1B,R17W85_exp1B,173,54,0,129.0746135,75.92094881,-53.15366474
19,08_20_22,2,B,1,1,C5,C5,-0.0041,-0.079826683,0.079826683,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B32G88,2B,B32G88_exp2B,225,102,0,129.3537144,138.3187133,8.964998912
13,08_20_22,2,B,2,0,A4,A4,-0.00289,-0.052383209,0.052383209,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G28Y64,2B,G28Y64_exp2B,188,108,0,129.6296209,176.2212779,46.59165698
9,08_20_22,2,B,2,0,A3,A3,-0.00485,-0.068009724,0.068009724,N_1.5_20_S_S,N_1.5_20_S_S,S_S,N_1.5,N,Nitrate,1.5,20,S,S,G27Y58,2B,G27Y58_exp2B,208,107,0,129.7616892,144.0109259,14.2492367
22,08_15_22,2,A,2,0,B6,B6,-0.00193,-0.041745521,0.041745521,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,Y3B26,2A,Y3B26_exp2A,199,93,0,130.2559052,154.833778,24.57787279
13,7_26_22,1,A,1,1,A4,A4,-0.00275,-0.098087823,0.098087823,N_0_20_F_S,CNTRL_0_20_F_S,F_S,CNTRL_0,CNTRL,Control,0,20,F,S,B14G20,1A,B14G20_exp1A,145,1,0,130.4652504,123.9409474,-6.524302961
14,09_01_22,3,A,1,0,B4,B4,-0.00819,-0.111617353,0.111617353,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,B22G31,3A,B22G31_exp3A,239,130,0,131.9307706,93.45751179,-38.4732588
7,7_26_22,1,B,3,1,C2,C2,-0.0041,-0.117364263,0.117364263,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y8B47,1B,Y8B47_exp1B,184,64,0,131.9314911,113.5012252,-18.43026584
12,08_15_22,2,A,2,1,D3,D3,-0.0038,-0.064213626,0.064213626,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G33Y100,2A,G33Y100_exp2A,185,77,0,132.1674828,111.6872337,-20.48024911
22,08_15_22,2,A,3,0,B6,B6,-0.00155,-0.057006346,0.057006346,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R14W73,2A,R14W73_exp2A,193,85,0,132.171742,153.4828662,21.3111242
22,7_26_22,1,A,3,0,B6,B6,-0.00539,-0.074607186,0.074607186,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R4W17,1A,R4W17_exp1A,142,20,0,132.3012875,93.13760581,-39.16368168
23,09_05_22,3,B,3,1,C6,C6,-0.00886,-0.093659017,0.093659017,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,W16O74,3B,W16O74_exp3B,244,184,0,132.8129212,113.0436114,-19.76930981
11,7_26_22,1,B,2,1,C3,C3,-0.00385,-0.084072563,0.084072563,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G23Y3130,1B,G23Y3130_exp1B,171,41,0,132.883804,NA,NA
14,09_01_22,3,A,2,1,B4,B4,-0.00283,-0.040705417,0.040705417,N_1.5_30_S_S,N_1.5_30_S_S,S_S,N_1.5,N,Nitrate,1.5,30,S,S,G34Y11,3A,G34Y11_exp3A,241,142,0,133.0633377,119.9212613,-13.14207646
22,09_05_22,3,B,2,0,B6,B6,-0.00373,-0.138482351,0.138482351,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,O12Y1,3B,O12Y1_exp3B,238,164,0,133.414913,133.1418178,-0.273095205
3,08_20_22,2,B,3,1,C1,C1,-0.00664,-0.187278812,0.187278812,N_5_20_S_A,N_5_20_S_A,S_A,N_5,N,Nitrate,5,20,S,A,Y5B36,2B,Y5B36_exp2B,209,128,0,133.4299264,171.6263321,38.19640573
6,7_26_22,1,A,3,0,B2,B2,-0.00354,-0.10531396,0.10531396,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y2B22,1A,Y2B22_exp1A,149,31,0,134.2716525,125.9312857,-8.340366793
24,08_20_22,2,B,3,0,D6,D6,-0.0097,-0.141342801,0.141342801,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R8W43,2B,R8W43_exp2B,209,120,0,134.306339,135.286467,0.980127974
18,08_20_22,2,B,3,0,B5,B5,-0.00533,-0.120767422,0.120767422,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R3W12,2B,R3W12_exp2B,205,115,0,134.8958889,136.6342627,1.738373854
18,09_01_22,3,A,1,0,B5,B5,-0.00534,-0.094159604,0.094159604,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B26G52,3A,B26G52_exp3A,241,134,0,135.5636857,134.5251945,-1.038491257
4,7_26_22,1,B,3,0,D1,D1,-0.00357,-0.085590869,0.085590869,N_5_20_S_S,N_5_20_S_S,S_S,N_5,N,Nitrate,5,20,S,S,Y13B73,1B,Y13B73_exp1B,164,57,0,135.7311418,160.3464298,24.61528797
22,09_01_22,3,A,3,1,B6,B6,-0.00545,-0.125450958,0.125450958,N_18_30_F_S,N_18_30_F_S,F_S,N_18,N,Nitrate,18,30,F,S,R14W74,3A,R14W74_exp3A,240,149,0,135.7788622,134.8615828,-0.917279339
8,08_15_22,2,A,3,0,D2,D2,-0.00267,-0.072762572,0.072762572,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y13B73,2A,Y13B73_exp2A,193,90,0,135.8953778,167.2266919,31.3313141
13,08_20_22,2,B,1,0,A4,A4,-0.00207,-0.06793794,0.06793794,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B15G22,2B,B15G22_exp2B,169,98,0,136.1156251,145.0830027,8.967377574
23,08_15_22,2,A,2,0,C6,C6,-0.00213,-0.067014246,0.067014246,N_5_20_F_S,N_5_20_F_S,F_S,N_5,N,Nitrate,5,20,F,S,Y3B28,2A,Y3B28_exp2A,185,93,0,136.4506521,127.0672703,-9.383381748
12,7_26_22,1,A,2,1,D3,D3,-0.00276,-0.072751498,0.072751498,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G25Y46,1A,G25Y46_exp1A,151,9,0,136.7075815,140.10972,3.402138521
23,08_15_22,2,A,3,0,C6,C6,-0.00328,-0.054394773,0.054394773,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R15W75,2A,R15W75_exp2A,194,86,0,136.8163961,146.9005932,10.08419704
17,7_26_22,1,B,1,1,A5,A5,-0.00298,-0.048432338,0.048432338,N_0_30_F_S,CNTRL_0_30_F_S,F_S,CNTRL_0,CNTRL,Control,0,30,F,S,B29G71,1B,B29G71_exp1B,171,39,0,137.4806832,112.8734231,-24.60726014
14,08_15_22,2,A,1,0,B4,B4,-0.00946,-0.21608207,0.21608207,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,B22G27,2A,B22G27_exp2A,207,66,0,137.7279827,117.5658596,-20.16212313
16,7_26_22,1,A,1,0,D4,D4,-0.00437,-0.056036216,0.056036216,N_0_30_F_S,CNTRL_0_30_F_S,F_S,CNTRL_0,CNTRL,Control,0,30,F,S,B27G57,1A,B27G57_exp1A,153,4,0,138.200003,165.0176313,26.8176283
16,08_20_22,2,B,1,1,D4,D4,-0.00401,-0.083731247,0.083731247,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B31G78,2B,B31G78_exp2B,195,101,0,138.2861067,125.9478311,-12.33827558
24,7_26_22,1,B,3,0,D6,D6,NA,-0.08473897,0.08473897,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,R17W84,1B,R17W84_exp1B,166,54,0,139.0989958,135.3824989,-3.716496935
9,08_20_22,2,B,2,1,A3,A3,-0.00225,-0.057497234,0.057497234,N_1.5_20_S_A,N_1.5_20_S_A,S_A,N_1.5,N,Nitrate,1.5,20,S,A,G27Y56,2B,G27Y56_exp2B,206,107,0,139.9153044,164.9472624,25.03195796
6,08_15_22,2,A,3,1,B2,B2,-0.00654,-0.096614298,0.096614298,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,Y12B67,2A,Y12B67_exp2A,207,89,0,139.9699377,128.6239846,-11.34595308
6,09_05_22,3,B,3,0,B2,B2,-0.00421,-0.033821418,0.033821418,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,W11O48,3B,W11O48_exp3B,251,179,0,140.1857391,116.0333805,-24.15235866
18,7_26_22,1,B,3,0,B5,B5,-0.00462,-0.103298259,0.103298259,N_18_20_F_S,N_18_20_F_S,F_S,N_18,N,Nitrate,18,20,F,S,R10W48,1B,R10W48_exp1B,161,49,0,140.499717,140.2570541,-0.242662974
21,7_26_22,1,B,3,1,A6,A6,-0.0043,-0.090555026,0.090555026,N_18_30_F_A,N_18_30_F_A,F_A,N_18,N,Nitrate,18,30,F,A,R21W97,1B,R21W97_exp1B,184,55,0,141.3685967,155.4817833,14.1131866
13,09_05_22,3,B,1,1,A4,A4,-0.00328,-0.062743848,0.062743848,N_0_20_F_S,CNTRL_0_20_F_S,F_S,CNTRL_0,CNTRL,Control,0,20,F,S,O1B5,3B,O1B5_exp3B,256,161,0,141.4314049,100.2662575,-41.16514739
8,08_15_22,2,A,3,1,D2,D2,-0.00496,-0.085889663,0.085889663,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y13B74,2A,Y13B74_exp2A,218,90,0,141.5037492,144.8166743,3.312925067
12,7_26_22,1,B,2,0,D3,D3,-0.00344,-0.109724891,0.109724891,N_1.5_30_S_A,N_1.5_30_S_A,S_A,N_1.5,N,Nitrate,1.5,30,S,A,G24Y40,1B,G24Y40_exp1B,166,42,0,141.7179303,160.686063,18.9681327
20,7_26_22,1,A,3,1,D5,D5,-0.0065,-0.146789783,0.146789783,N_18_20_S_S,N_18_20_S_S,S_S,N_18,N,Nitrate,18,20,S,S,R5W27,1A,R5W27_exp1A,157,21,0,141.9171916,127.4624211,-14.45477051
4,7_26_22,1,B,3,1,D1,D1,-0.00353,-0.08451012,0.08451012,N_5_20_S_S,N_5_20_S_S,S_S,N_5,N,Nitrate,5,20,S,S,Y13B74,1B,Y13B74_exp1B,172,57,0,141.9217459,133.632008,-8.28973791
19,08_15_22,2,A,1,1,C5,C5,-0.00346,-0.147341026,0.147341026,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B26G52,2A,B26G52_exp2A,208,70,0,142.1793515,180.7726439,38.59329232
5,08_20_22,2,B,3,1,A2,A2,-0.00258,-0.066120004,0.066120004,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y14B76,2B,Y14B76_exp2B,197,124,0,142.992104,142.0960115,-0.896092506
14,08_15_22,2,A,1,1,B4,B4,-0.00715,-0.116935334,0.116935334,N_0_20_S_A,CNTRL_0_20_S_A,S_A,CNTRL_0,CNTRL,Control,0,20,S,A,B22G30,2A,B22G30_exp2A,228,66,0,143.0756758,88.99926542,-54.07641042
24,09_05_22,3,B,3,0,D6,D6,NA,-0.070736872,0.070736872,N_18_30_S_S,N_18_30_S_S,S_S,N_18,N,Nitrate,18,30,S,S,W16O75,3B,W16O75_exp3B,247,184,0,143.2938057,134.3969203,-8.8968854
8,7_26_22,1,B,3,1,D2,D2,-0.00425,-0.080459408,0.080459408,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,Y8B49,1B,Y8B49_exp1B,173,64,0,143.4860029,135.3601434,-8.125859518
4,09_05_22,3,B,3,0,D1,D1,-0.00717,-0.193113892,0.193113892,N_5_20_S_S,N_5_20_S_S,S_S,N_5,N,Nitrate,5,20,S,S,O13Y10,3B,O13Y10_exp3B,249,165,0,143.8594334,133.4657273,-10.39370603
7,7_26_22,1,A,2,1,C2,C2,-0.00507,-0.108990843,0.108990843,N_1.5_20_F_S,N_1.5_20_F_S,F_S,N_1.5,N,Nitrate,1.5,20,F,S,G29Y74,1A,G29Y74_exp1A,153,12,0,144.1384638,90.55468803,-53.58377581
16,09_05_22,3,B,1,0,D4,D4,-0.00446,-0.035351067,0.035351067,N_0_30_F_S,CNTRL_0_30_F_S,F_S,CNTRL_0,CNTRL,Control,0,30,F,S,W1O3,3B,W1O3_exp3B,251,177,0,144.3653044,174.1647868,29.79948242
15,08_20_22,2,B,1,0,C4,C4,-0.00387,-0.072618821,0.072618821,N_0_30_F_A,CNTRL_0_30_F_A,F_A,CNTRL_0,CNTRL,Control,0,30,F,A,B31G77,2B,B31G77_exp2B,167,101,0,145.0880466,140.8535769,-4.234469662
5,09_01_22,3,A,3,1,A2,A2,-0.00628,-0.13443722,0.13443722,N_5_30_F_A,N_5_30_F_A,F_A,N_5,N,Nitrate,5,30,F,A,Y8B47,3A,Y8B47_exp3A,237,160,0,145.3023938,165.5381373,20.23574347
10,09_05_22,3,B,2,0,B3,B3,-0.00292,-0.04699213,0.04699213,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,W5O29,3B,W5O29_exp3B,238,190,0,145.375349,142.2173217,-3.158027276
10,08_15_22,2,A,2,0,B3,B3,-0.00304,-0.044307673,0.044307673,N_1.5_30_F_A,N_1.5_30_F_A,F_A,N_1.5,N,Nitrate,1.5,30,F,A,G33Y94,2A,G33Y94_exp2A,186,77,0,146.0687572,164.3869249,18.31816774
7,7_26_22,1,B,3,0,C2,C2,-0.00273,-0.065156361,0.065156361,N_5_30_S_A,N_5_30_S_A,S_A,N_5,N,Nitrate,5,30,S,A,Y8B46,1B,Y8B46_exp1B,171,64,0,146.1620268,126.7208834,-19.4411434
8,09_05_22,3,B,3,0,D2,D2,-0.00552,-0.034388958,0.034388958,N_5_30_S_S,N_5_30_S_S,S_S,N_5,N,Nitrate,5,30,S,S,W12O53,3B,W12O53_exp3B,247,180,0,146.1653851,155.9758135,9.810428349
22,7_26_22,1,B,2,0,B6,B6,-0.00524,-0.155505099,0.155505099,N_5_20_F_A,N_5_20_F_A,F_A,N_5,N,Nitrate,5,20,F,A,Y5B35,1B,Y5B35_exp1B,160,62,0,146.9032865,160.413076,13.50978956
19,7_26_22,1,B,1,1,C5,C5,-0.00274,-0.073622419,0.073622419,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,B32G88,1B,B32G88_exp1B,172,40,0,147.002,151.0586046,4.056604538
6,09_05_22,3,B,3,1,B2,B2,-0.00472,-0.060314205,0.060314205,N_5_30_F_S,N_5_30_F_S,F_S,N_5,N,Nitrate,5,30,F,S,W11O49,3B,W11O49_exp3B,246,179,0,147.0035321,174.5942704,27.59073827
18,09_05_22,3,B,1,0,B5,B5,-0.00351,-0.035901292,0.035901292,N_0_30_S_S,CNTRL_0_30_S_S,S_S,CNTRL_0,CNTRL,Control,0,30,S,S,W2O10,3B,W2O10_exp3B,250,186,0,147.0261089,185.1396405,38.11353162
17,08_15_22,2,A,1,1,A5,A5,-0.00501,-0.079231137,0.079231137,N_0_30_F_S,CNTRL_0_30_F_S,F_S,CNTRL_0,CNTRL,Control,0,30,F,S,B25G47,2A,B25G47_exp2A,206,69,0,147.0325493,154.2667452,7.234195895
11,09_05_22,3,B,1,0,C3,C3,-0.00456,-0.053992089,0.053992089,N_0_20_F_A,CNTRL_0_20_F_A,F_A,CNTRL_0,CNTRL,Control,0,20,F,A,O1B1,3B,O1B1_exp3B,238,161,0,147.2903107,127.9707887,-19.31952203
14,08_20_22,2,B,1,0,B4,B4,-0.00173,-0.040495931,0.040495931,N_0_20_S_S,CNTRL_0_20_S_S,S_S,CNTRL_0,CNTRL,Control,0,20,S,S,B15G24,2B,B15G24_exp2B,180,98,0,147.5942402,110.6508262,-36.94341399
11,09_01_22,3,A,2,0,C3,C3,-0.00521,-0.085099629,0.085099629,N_1.5_30_F_S,N_1.5_30_F_S,F_S,N_1.5,N,Nitrate,1.5,30,F,S,G33Y97,3A,G33Y97_exp3A,239,141,0,148.1381606,118.8824835,-29.2556771
23,08_15_22,2,A,3,1,C6,C6,-0.00374,-0.573280227,0.573280227,N_18_30_S_A,N_18_30_S_A,S_A,N_18,N,Nitrate,18,30,S,A,R15W77,2A,R15W77_exp2A,231,86,0,148.7517297,109.6910334,-39.0606963
